DATE,DID,ROUTE,SID,TIME,VID,timestamp
2018-11-12,12___I_F00,12,4671,1542013652.0,8728,2018-11-12 09:07:32-08:00
2018-11-12,12___I_F00,12,4668,1542013652.0,8728,2018-11-12 09:07:32-08:00
2018-11-12,14___O_F00,14,5619,1542013652.0,7244,2018-11-12 09:07:32-08:00
2018-11-12,14___I_F00,14,5605,1542013652.0,7237,2018-11-12 09:07:32-08:00
2018-11-12,12___I_F00,12,4659,1542013652.0,8766,2018-11-12 09:07:32-08:00
2018-11-12,14___O_F00,14,5534,1542013667.0,7283,2018-11-12 09:07:47-08:00
2018-11-12,14___I_F00,14,5585,1542013667.0,7225,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5597,1542013667.0,7215,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5584,1542013667.0,7215,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5578,1542013667.0,7215,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5626,1542013667.0,7215,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5625,1542013667.0,7272,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5621,1542013667.0,7272,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5572,1542013667.0,7215,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5572,1542013667.0,7220,2018-11-12 09:07:47-08:00
2018-11-12,14___O_F00,14,5584,1542013682.0,7220,2018-11-12 09:08:02-08:00
2018-11-12,14___I_F00,14,5593,1542013682.0,7275,2018-11-12 09:08:02-08:00
2018-11-12,14___I_F00,14,5575,1542013682.0,7275,2018-11-12 09:08:02-08:00
2018-11-12,12___O_F00,12,4669,1542013682.0,8912,2018-11-12 09:08:02-08:00
2018-11-12,12___O_F00,12,4672,1542013682.0,8912,2018-11-12 09:08:02-08:00
2018-11-12,12___O_F00,12,7941,1542013712.0,8927,2018-11-12 09:08:32-08:00
2018-11-12,14___I_F00,14,5596,1542013712.0,7237,2018-11-12 09:08:32-08:00
2018-11-12,14___I_F00,14,5613,1542013712.0,7237,2018-11-12 09:08:32-08:00
2018-11-12,14___I_F00,14,5531,1542013712.0,7236,2018-11-12 09:08:32-08:00
2018-11-12,14___I_F00,14,5533,1542013712.0,7236,2018-11-12 09:08:32-08:00
2018-11-12,14___I_F00,14,7099,1542013727.0,7254,2018-11-12 09:08:47-08:00
2018-11-12,14___O_F00,14,5578,1542013727.0,7220,2018-11-12 09:08:47-08:00
2018-11-12,12___I_F00,12,3476,1542013727.0,8776,2018-11-12 09:08:47-08:00
2018-11-12,14___O_F00,14,5588,1542013727.0,7244,2018-11-12 09:08:47-08:00
2018-11-12,12___I_F00,12,6332,1542013727.0,8731,2018-11-12 09:08:47-08:00
2018-11-12,14___O_F00,14,5590,1542013727.0,7272,2018-11-12 09:08:47-08:00
2018-11-12,12___O_F00,12,7732,1542013727.0,8912,2018-11-12 09:08:47-08:00
2018-11-12,14___O_F00,14,5536,1542013727.0,7283,2018-11-12 09:08:47-08:00
2018-11-12,14___I_F00,14,5599,1542013727.0,7275,2018-11-12 09:08:47-08:00
2018-11-12,14___O_F00,14,5835,1542013742.0,7229,2018-11-12 09:09:02-08:00
2018-11-12,14___O_F00,14,5623,1542013742.0,7261,2018-11-12 09:09:02-08:00
2018-11-12,12___I_F00,12,3476,1542013742.0,8705,2018-11-12 09:09:02-08:00
2018-11-12,14___O_F00,14,5590,1542013757.0,7286,2018-11-12 09:09:17-08:00
2018-11-12,12___I_F00,12,4667,1542013772.0,8728,2018-11-12 09:09:32-08:00
2018-11-12,14___I_F00,14,5577,1542013772.0,7237,2018-11-12 09:09:32-08:00
2018-11-12,14___I_F00,14,5615,1542013772.0,7275,2018-11-12 09:09:32-08:00
2018-11-12,14___O_F00,14,5566,1542013772.0,7232,2018-11-12 09:09:32-08:00
2018-11-12,14___O_F00,14,5538,1542013787.0,7283,2018-11-12 09:09:47-08:00
2018-11-12,14___I_F00,14,5574,1542013787.0,7225,2018-11-12 09:09:47-08:00
2018-11-12,14___O_F00,14,5597,1542013787.0,7220,2018-11-12 09:09:47-08:00
2018-11-12,14___O_F00,14,5548,1542013802.0,7229,2018-11-12 09:10:02-08:00
2018-11-12,12___I_F00,12,7549,1542013817.0,8909,2018-11-12 09:10:17-08:00
2018-11-12,12___I_F00,12,7550,1542013817.0,8909,2018-11-12 09:10:17-08:00
2018-11-12,12___O_F00,12,3087,1542013817.0,8932,2018-11-12 09:10:17-08:00
2018-11-12,12___I_F00,12,7548,1542013817.0,8909,2018-11-12 09:10:17-08:00
2018-11-12,14___I_F00,14,5608,1542013832.0,7225,2018-11-12 09:10:32-08:00
2018-11-12,14___O_F00,14,37099,1542013832.0,7244,2018-11-12 09:10:32-08:00
2018-11-12,14___I_F00,14,5610,1542013832.0,7275,2018-11-12 09:10:32-08:00
2018-11-12,14___I_F00,14,5530,1542013832.0,7236,2018-11-12 09:10:32-08:00
2018-11-12,14___I_F00,14,5583,1542013832.0,7237,2018-11-12 09:10:32-08:00
2018-11-12,14___O_F00,14,5607,1542013832.0,7272,2018-11-12 09:10:32-08:00
2018-11-12,14___I_F00,14,7099,1542013847.0,7244,2018-11-12 09:10:47-08:00
2018-11-12,14___O_F00,14,5614,1542013847.0,7220,2018-11-12 09:10:47-08:00
2018-11-12,12___I_F00,12,4657,1542013847.0,8766,2018-11-12 09:10:47-08:00
2018-11-12,12___I_F00,12,6333,1542013847.0,8731,2018-11-12 09:10:47-08:00
2018-11-12,12___O_F00,12,4676,1542013847.0,8912,2018-11-12 09:10:47-08:00
2018-11-12,12___O_F00,12,6334,1542013862.0,8909,2018-11-12 09:11:02-08:00
2018-11-12,14___O_F00,14,5579,1542013862.0,7261,2018-11-12 09:11:02-08:00
2018-11-12,12___O_F00,12,3082,1542013862.0,8932,2018-11-12 09:11:02-08:00
2018-11-12,14___O_F00,14,5552,1542013862.0,7229,2018-11-12 09:11:02-08:00
2018-11-12,12___I_F00,12,6877,1542013877.0,8705,2018-11-12 09:11:17-08:00
2018-11-12,14___O_F00,14,5621,1542013877.0,7286,2018-11-12 09:11:17-08:00
2018-11-12,14___I_F00,14,5582,1542013892.0,7275,2018-11-12 09:11:32-08:00
2018-11-12,14___I_F00,14,5571,1542013892.0,7237,2018-11-12 09:11:32-08:00
2018-11-12,14___O_F00,14,5573,1542013907.0,7220,2018-11-12 09:11:47-08:00
2018-11-12,14___I_F00,14,5601,1542013907.0,7225,2018-11-12 09:11:47-08:00
2018-11-12,14___I_F00,14,5628,1542013907.0,7225,2018-11-12 09:11:47-08:00
2018-11-12,14___O_F00,14,5580,1542013907.0,7220,2018-11-12 09:11:47-08:00
2018-11-12,14___O_F00,14,5616,1542013907.0,7272,2018-11-12 09:11:47-08:00
2018-11-12,14___O_F00,14,5539,1542013907.0,7283,2018-11-12 09:11:47-08:00
2018-11-12,14___O_F00,14,5528,1542013922.0,7261,2018-11-12 09:12:02-08:00
2018-11-12,12___O_F00,12,7312,1542013922.0,8912,2018-11-12 09:12:02-08:00
2018-11-12,12___I_F00,12,6879,1542013937.0,8705,2018-11-12 09:12:17-08:00
2018-11-12,12___O_F00,12,3084,1542013937.0,8932,2018-11-12 09:12:17-08:00
2018-11-12,12___O_F00,12,7862,1542013937.0,8932,2018-11-12 09:12:17-08:00
2018-11-12,14___O_F00,14,5625,1542013952.0,7286,2018-11-12 09:12:32-08:00
2018-11-12,12___I_F00,12,7548,1542013967.0,8766,2018-11-12 09:12:47-08:00
2018-11-12,14___O_F00,14,5609,1542013967.0,7272,2018-11-12 09:12:47-08:00
2018-11-12,12___I_F00,12,4664,1542013967.0,8728,2018-11-12 09:12:47-08:00
2018-11-12,14___O_F00,14,5625,1542013967.0,7220,2018-11-12 09:12:47-08:00
2018-11-12,14___O_F00,14,5626,1542013967.0,7232,2018-11-12 09:12:47-08:00
2018-11-12,14___I_F00,14,5595,1542013967.0,7225,2018-11-12 09:12:47-08:00
2018-11-12,12___I_F00,12,5854,1542013967.0,8731,2018-11-12 09:12:47-08:00
2018-11-12,12___I_F00,12,6337,1542013967.0,8731,2018-11-12 09:12:47-08:00
2018-11-12,12___O_F00,12,4680,1542013967.0,8912,2018-11-12 09:12:47-08:00
2018-11-12,14___I_F00,14,5586,1542013967.0,7275,2018-11-12 09:12:47-08:00
2018-11-12,14___O_F00,14,5554,1542013967.0,7229,2018-11-12 09:12:47-08:00
2018-11-12,12___O_F00,12,7863,1542013982.0,8932,2018-11-12 09:13:02-08:00
2018-11-12,14___O_F00,14,5573,1542013997.0,7286,2018-11-12 09:13:17-08:00
2018-11-12,12___I_F00,12,7592,1542013997.0,8705,2018-11-12 09:13:17-08:00
2018-11-12,14___O_F00,14,5580,1542013997.0,7286,2018-11-12 09:13:17-08:00
2018-11-12,12___I_F00,12,4663,1542014012.0,8728,2018-11-12 09:13:32-08:00
2018-11-12,14___I_F00,14,5620,1542014012.0,7275,2018-11-12 09:13:32-08:00
2018-11-12,14___O_F00,14,5598,1542014012.0,7272,2018-11-12 09:13:32-08:00
2018-11-12,14___O_F00,14,5540,1542014012.0,7283,2018-11-12 09:13:32-08:00
2018-11-12,14___I_F00,14,7841,1542014012.0,7237,2018-11-12 09:13:32-08:00
2018-11-12,12___O_F00,12,3931,1542014027.0,8912,2018-11-12 09:13:47-08:00
2018-11-12,14___O_F00,14,5621,1542014027.0,7220,2018-11-12 09:13:47-08:00
2018-11-12,14___I_F00,14,5575,1542014027.0,7225,2018-11-12 09:13:47-08:00
2018-11-12,14___O_F00,14,5558,1542014042.0,7229,2018-11-12 09:14:02-08:00
2018-11-12,12___I_F00,12,5849,1542014042.0,8731,2018-11-12 09:14:02-08:00
2018-11-12,12___O_F00,12,6328,1542014057.0,8932,2018-11-12 09:14:17-08:00
2018-11-12,12___I_F00,12,4661,1542014072.0,8728,2018-11-12 09:14:32-08:00
2018-11-12,14___I_F00,14,5624,1542014072.0,7275,2018-11-12 09:14:32-08:00
2018-11-12,12___I_F00,12,4662,1542014072.0,8728,2018-11-12 09:14:32-08:00
2018-11-12,14___O_F00,14,5572,1542014087.0,7232,2018-11-12 09:14:47-08:00
2018-11-12,14___O_F00,14,5543,1542014087.0,7283,2018-11-12 09:14:47-08:00
2018-11-12,14___I_F00,14,5593,1542014087.0,7225,2018-11-12 09:14:47-08:00
2018-11-12,12___I_F00,12,7551,1542014087.0,8705,2018-11-12 09:14:47-08:00
2018-11-12,12___O_F00,12,3013,1542014102.0,8909,2018-11-12 09:15:02-08:00
2018-11-12,14___O_F00,14,5529,1542014102.0,7261,2018-11-12 09:15:02-08:00
2018-11-12,14___O_F00,14,5562,1542014102.0,7229,2018-11-12 09:15:02-08:00
2018-11-12,12___I_F00,12,5842,1542014102.0,8731,2018-11-12 09:15:02-08:00
2018-11-12,14___O_F00,14,5584,1542014102.0,7232,2018-11-12 09:15:02-08:00
2018-11-12,12___O_F00,12,3936,1542014102.0,8912,2018-11-12 09:15:02-08:00
2018-11-12,12___O_F00,12,6327,1542014102.0,8932,2018-11-12 09:15:02-08:00
2018-11-12,12___I_F00,12,7552,1542014117.0,8705,2018-11-12 09:15:17-08:00
2018-11-12,14___O_F00,14,5597,1542014117.0,7286,2018-11-12 09:15:17-08:00
2018-11-12,14___O_F00,14,5614,1542014117.0,7286,2018-11-12 09:15:17-08:00
2018-11-12,12___I_F00,12,4660,1542014132.0,8728,2018-11-12 09:15:32-08:00
2018-11-12,14___O_F00,14,5592,1542014132.0,7272,2018-11-12 09:15:32-08:00
2018-11-12,14___I_F00,14,5567,1542014132.0,7237,2018-11-12 09:15:32-08:00
2018-11-12,14___I_F00,14,5585,1542014132.0,7290,2018-11-12 09:15:32-08:00
2018-11-12,14___I_F00,14,7945,1542014132.0,7236,2018-11-12 09:15:32-08:00
2018-11-12,12___O_F00,12,3935,1542014147.0,8912,2018-11-12 09:15:47-08:00
2018-11-12,14___O_F00,14,5590,1542014147.0,7220,2018-11-12 09:15:47-08:00
2018-11-12,14___O_F00,14,5566,1542014162.0,7229,2018-11-12 09:16:02-08:00
2018-11-12,12___I_F00,12,5837,1542014162.0,8731,2018-11-12 09:16:02-08:00
2018-11-12,12___I_F00,12,4681,1542014177.0,8705,2018-11-12 09:16:17-08:00
2018-11-12,14___I_F00,14,5565,1542014192.0,7237,2018-11-12 09:16:32-08:00
2018-11-12,12___I_F00,12,4659,1542014192.0,8728,2018-11-12 09:16:32-08:00
2018-11-12,12___O_F00,12,5859,1542014192.0,8927,2018-11-12 09:16:32-08:00
2018-11-12,14___O_F00,14,5578,1542014192.0,7286,2018-11-12 09:16:32-08:00
2018-11-12,14___I_F00,14,5605,1542014192.0,7275,2018-11-12 09:16:32-08:00
2018-11-12,14___O_F00,14,5607,1542014207.0,7220,2018-11-12 09:16:47-08:00
2018-11-12,14___O_F00,14,5604,1542014207.0,7272,2018-11-12 09:16:47-08:00
2018-11-12,14___O_F00,14,5597,1542014207.0,7232,2018-11-12 09:16:47-08:00
2018-11-12,14___O_F00,14,5578,1542014207.0,7232,2018-11-12 09:16:47-08:00
2018-11-12,14___O_F00,14,5545,1542014207.0,7283,2018-11-12 09:16:47-08:00
2018-11-12,14___I_F00,14,5599,1542014207.0,7225,2018-11-12 09:16:47-08:00
2018-11-12,12___I_F00,12,7737,1542014222.0,8731,2018-11-12 09:17:02-08:00
2018-11-12,12___O_F00,12,5844,1542014222.0,8927,2018-11-12 09:17:02-08:00
2018-11-12,12___O_F00,12,5851,1542014222.0,8927,2018-11-12 09:17:02-08:00
2018-11-12,12___O_F00,12,3011,1542014222.0,8909,2018-11-12 09:17:02-08:00
2018-11-12,14___O_F00,14,5584,1542014237.0,7286,2018-11-12 09:17:17-08:00
2018-11-12,12___I_F00,12,4677,1542014237.0,8705,2018-11-12 09:17:17-08:00
2018-11-12,14___I_F00,14,5615,1542014252.0,7225,2018-11-12 09:17:32-08:00
2018-11-12,14___I_F00,14,5574,1542014252.0,7290,2018-11-12 09:17:32-08:00
2018-11-12,14___I_F00,14,5613,1542014252.0,7275,2018-11-12 09:17:32-08:00
2018-11-12,14___O_F00,14,5589,1542014252.0,7272,2018-11-12 09:17:32-08:00
2018-11-12,12___I_F00,12,7549,1542014252.0,8766,2018-11-12 09:17:32-08:00
2018-11-12,14___O_F00,14,5532,1542014252.0,7261,2018-11-12 09:17:32-08:00
2018-11-12,14___O_F00,14,5614,1542014252.0,7232,2018-11-12 09:17:32-08:00
2018-11-12,14___O_F00,14,5836,1542014252.0,7283,2018-11-12 09:17:32-08:00
2018-11-12,14___I_F00,14,5336,1542014252.0,7236,2018-11-12 09:17:32-08:00
2018-11-12,14___O_F00,14,5616,1542014267.0,7220,2018-11-12 09:17:47-08:00
2018-11-12,12___O_F00,12,6878,1542014267.0,8912,2018-11-12 09:17:47-08:00
2018-11-12,12___O_F00,12,6334,1542014282.0,8932,2018-11-12 09:18:02-08:00
2018-11-12,12___I_F00,12,5852,1542014282.0,8731,2018-11-12 09:18:02-08:00
2018-11-12,12___O_F00,12,5839,1542014282.0,8927,2018-11-12 09:18:02-08:00
2018-11-12,14___I_F00,14,5596,1542014312.0,7275,2018-11-12 09:18:32-08:00
2018-11-12,14___I_F00,14,5577,1542014312.0,7275,2018-11-12 09:18:32-08:00
2018-11-12,14___I_F00,14,5561,1542014312.0,7237,2018-11-12 09:18:32-08:00
2018-11-12,14___O_F00,14,5580,1542014312.0,7232,2018-11-12 09:18:32-08:00
2018-11-12,14___O_F00,14,5602,1542014327.0,7272,2018-11-12 09:18:47-08:00
2018-11-12,12___I_F00,12,5847,1542014327.0,8731,2018-11-12 09:18:47-08:00
2018-11-12,14___I_F00,14,5608,1542014327.0,7290,2018-11-12 09:18:47-08:00
2018-11-12,12___O_F00,12,3486,1542014342.0,8912,2018-11-12 09:19:02-08:00
2018-11-12,12___O_F00,12,5846,1542014342.0,8927,2018-11-12 09:19:02-08:00
2018-11-12,14___O_F00,14,5573,1542014342.0,7232,2018-11-12 09:19:02-08:00
2018-11-12,14___I_F00,14,5628,1542014342.0,7290,2018-11-12 09:19:02-08:00
2018-11-12,14___O_F00,14,5534,1542014342.0,7261,2018-11-12 09:19:02-08:00
2018-11-12,14___O_F00,14,5609,1542014342.0,7220,2018-11-12 09:19:02-08:00
2018-11-12,12___O_F00,12,5841,1542014342.0,8927,2018-11-12 09:19:02-08:00
2018-11-12,14___O_F00,14,5572,1542014342.0,7286,2018-11-12 09:19:02-08:00
2018-11-12,12___I_F00,12,5856,1542014342.0,8731,2018-11-12 09:19:02-08:00
2018-11-12,12___O_F00,12,3013,1542014357.0,8932,2018-11-12 09:19:17-08:00
2018-11-12,12___I_F00,12,4675,1542014357.0,8705,2018-11-12 09:19:17-08:00
2018-11-12,14___I_F00,14,5610,1542014372.0,7225,2018-11-12 09:19:32-08:00
2018-11-12,14___I_F00,14,5583,1542014372.0,7275,2018-11-12 09:19:32-08:00
2018-11-12,14___O_F00,14,5598,1542014387.0,7220,2018-11-12 09:19:47-08:00
2018-11-12,12___O_F00,12,3477,1542014387.0,8912,2018-11-12 09:19:47-08:00
2018-11-12,14___O_F00,14,5625,1542014387.0,7232,2018-11-12 09:19:47-08:00
2018-11-12,14___O_F00,14,5627,1542014387.0,7272,2018-11-12 09:19:47-08:00
2018-11-12,14___I_F00,14,5557,1542014387.0,7237,2018-11-12 09:19:47-08:00
2018-11-12,14___I_F00,14,5601,1542014387.0,7290,2018-11-12 09:19:47-08:00
2018-11-12,14___I_F00,14,5693,1542014387.0,7236,2018-11-12 09:19:47-08:00
2018-11-12,12___I_F00,12,5840,1542014387.0,8731,2018-11-12 09:19:47-08:00
2018-11-12,14___O_F00,14,5835,1542014387.0,7283,2018-11-12 09:19:47-08:00
2018-11-12,14___O_F00,14,5626,1542014402.0,7229,2018-11-12 09:20:02-08:00
2018-11-12,12___O_F00,12,3011,1542014402.0,8932,2018-11-12 09:20:02-08:00
2018-11-12,12___O_F00,12,5857,1542014402.0,8927,2018-11-12 09:20:02-08:00
2018-11-12,14___O_F00,14,5536,1542014402.0,7261,2018-11-12 09:20:02-08:00
2018-11-12,12___O_F00,12,4966,1542014402.0,8909,2018-11-12 09:20:02-08:00
2018-11-12,12___I_F00,12,7733,1542014417.0,8705,2018-11-12 09:20:17-08:00
2018-11-12,14___O_F00,14,5626,1542014417.0,7286,2018-11-12 09:20:17-08:00
2018-11-12,14___O_F00,14,5621,1542014432.0,7232,2018-11-12 09:20:32-08:00
2018-11-12,14___O_F00,14,5548,1542014432.0,7283,2018-11-12 09:20:32-08:00
2018-11-12,14___O_F00,14,5619,1542014432.0,7272,2018-11-12 09:20:32-08:00
2018-11-12,12___I_F00,12,4657,1542014432.0,8728,2018-11-12 09:20:32-08:00
2018-11-12,14___I_F00,14,5582,1542014432.0,7225,2018-11-12 09:20:32-08:00
2018-11-12,14___I_F00,14,5571,1542014432.0,7275,2018-11-12 09:20:32-08:00
2018-11-12,14___I_F00,14,5553,1542014432.0,7237,2018-11-12 09:20:32-08:00
2018-11-12,14___I_F00,14,5595,1542014432.0,7290,2018-11-12 09:20:32-08:00
2018-11-12,12___O_F00,12,5848,1542014462.0,8927,2018-11-12 09:21:02-08:00
2018-11-12,12___I_F00,12,5838,1542014462.0,8731,2018-11-12 09:21:02-08:00
2018-11-12,12___I_F00,12,5845,1542014462.0,8731,2018-11-12 09:21:02-08:00
2018-11-12,12___O_F00,12,4967,1542014477.0,8909,2018-11-12 09:21:17-08:00
2018-11-12,14___I_F00,14,5575,1542014507.0,7290,2018-11-12 09:21:47-08:00
2018-11-12,14___I_F00,14,5586,1542014507.0,7225,2018-11-12 09:21:47-08:00
2018-11-12,14___O_F00,14,5592,1542014507.0,7220,2018-11-12 09:21:47-08:00
2018-11-12,14___O_F00,14,5623,1542014507.0,7250,2018-11-12 09:21:47-08:00
2018-11-12,14___O_F00,14,5538,1542014522.0,7261,2018-11-12 09:22:02-08:00
2018-11-12,12___I_F00,12,5843,1542014522.0,8731,2018-11-12 09:22:02-08:00
2018-11-12,12___O_F00,12,5853,1542014522.0,8927,2018-11-12 09:22:02-08:00
2018-11-12,14___O_F00,14,5604,1542014522.0,7220,2018-11-12 09:22:02-08:00
2018-11-12,14___O_F00,14,5572,1542014522.0,7229,2018-11-12 09:22:02-08:00
2018-11-12,14___I_F00,14,36498,1542014537.0,7236,2018-11-12 09:22:17-08:00
2018-11-12,14___O_F00,14,6498,1542014537.0,7259,2018-11-12 09:22:17-08:00
2018-11-12,12___O_F00,12,4968,1542014537.0,8909,2018-11-12 09:22:17-08:00
2018-11-12,12___O_F00,12,4966,1542014537.0,8932,2018-11-12 09:22:17-08:00
2018-11-12,12___I_F00,12,4671,1542014537.0,8705,2018-11-12 09:22:17-08:00
2018-11-12,14___I_F00,14,5551,1542014537.0,7237,2018-11-12 09:22:17-08:00
2018-11-12,14___I_F00,14,7841,1542014552.0,7275,2018-11-12 09:22:32-08:00
2018-11-12,14___O_F00,14,5594,1542014552.0,7272,2018-11-12 09:22:32-08:00
2018-11-12,14___O_F00,14,5623,1542014552.0,7259,2018-11-12 09:22:32-08:00
2018-11-12,12___I_F00,12,7548,1542014552.0,8728,2018-11-12 09:22:32-08:00
2018-11-12,14___O_F00,14,5552,1542014552.0,7283,2018-11-12 09:22:32-08:00
2018-11-12,14___O_F00,14,5590,1542014552.0,7232,2018-11-12 09:22:32-08:00
2018-11-12,14___I_F00,14,5593,1542014552.0,7290,2018-11-12 09:22:32-08:00
2018-11-12,12___I_F00,12,37941,1542014567.0,8731,2018-11-12 09:22:47-08:00
2018-11-12,14___O_F00,14,5579,1542014567.0,7250,2018-11-12 09:22:47-08:00
2018-11-12,14___O_F00,14,5539,1542014567.0,7261,2018-11-12 09:22:47-08:00
2018-11-12,14___O_F00,14,5589,1542014567.0,7220,2018-11-12 09:22:47-08:00
2018-11-12,12___I_F00,12,7203,1542014567.0,8731,2018-11-12 09:22:47-08:00
2018-11-12,12___I_F00,12,5850,1542014567.0,8731,2018-11-12 09:22:47-08:00
2018-11-12,14___O_F00,14,5584,1542014582.0,7229,2018-11-12 09:23:02-08:00
2018-11-12,12___O_F00,12,4967,1542014582.0,8932,2018-11-12 09:23:02-08:00
2018-11-12,12___O_F00,12,3087,1542014582.0,8927,2018-11-12 09:23:02-08:00
2018-11-12,12___O_F00,12,4969,1542014597.0,8909,2018-11-12 09:23:17-08:00
2018-11-12,12___I_F00,12,4668,1542014597.0,8705,2018-11-12 09:23:17-08:00
2018-11-12,12___O_F00,12,7941,1542014612.0,8731,2018-11-12 09:23:32-08:00
2018-11-12,14___I_F00,14,5585,1542014612.0,7254,2018-11-12 09:23:32-08:00
2018-11-12,14___O_F00,14,5607,1542014612.0,7232,2018-11-12 09:23:32-08:00
2018-11-12,14___I_F00,14,5567,1542014612.0,7275,2018-11-12 09:23:32-08:00
2018-11-12,14___O_F00,14,5579,1542014627.0,7259,2018-11-12 09:23:47-08:00
2018-11-12,14___O_F00,14,5588,1542014627.0,7272,2018-11-12 09:23:47-08:00
2018-11-12,14___O_F00,14,5602,1542014627.0,7220,2018-11-12 09:23:47-08:00
2018-11-12,14___I_F00,14,5620,1542014627.0,7225,2018-11-12 09:23:47-08:00
2018-11-12,12___O_F00,12,3082,1542014642.0,8927,2018-11-12 09:24:02-08:00
2018-11-12,14___O_F00,14,5578,1542014642.0,7229,2018-11-12 09:24:02-08:00
2018-11-12,14___O_F00,14,5627,1542014657.0,7220,2018-11-12 09:24:17-08:00
2018-11-12,12___I_F00,12,4667,1542014657.0,8705,2018-11-12 09:24:17-08:00
2018-11-12,12___O_F00,12,4970,1542014657.0,8909,2018-11-12 09:24:17-08:00
2018-11-12,14___I_F00,14,5547,1542014672.0,7237,2018-11-12 09:24:32-08:00
2018-11-12,14___I_F00,14,5546,1542014672.0,7237,2018-11-12 09:24:32-08:00
2018-11-12,14___I_F00,14,5574,1542014672.0,7254,2018-11-12 09:24:32-08:00
2018-11-12,14___O_F00,14,5616,1542014687.0,7232,2018-11-12 09:24:47-08:00
2018-11-12,12___I_F00,12,6877,1542014687.0,8776,2018-11-12 09:24:47-08:00
2018-11-12,14___O_F00,14,5554,1542014687.0,7283,2018-11-12 09:24:47-08:00
2018-11-12,14___I_F00,14,5624,1542014687.0,7225,2018-11-12 09:24:47-08:00
2018-11-12,14___I_F00,14,5599,1542014687.0,7290,2018-11-12 09:24:47-08:00
2018-11-12,14___O_F00,14,5540,1542014702.0,7261,2018-11-12 09:25:02-08:00
2018-11-12,12___O_F00,12,3084,1542014702.0,8927,2018-11-12 09:25:02-08:00
2018-11-12,12___O_F00,12,4968,1542014702.0,8932,2018-11-12 09:25:02-08:00
2018-11-12,14___O_F00,14,5614,1542014702.0,7229,2018-11-12 09:25:02-08:00
2018-11-12,12___O_F00,12,4971,1542014702.0,8909,2018-11-12 09:25:02-08:00
2018-11-12,14___O_F00,14,5597,1542014702.0,7229,2018-11-12 09:25:02-08:00
2018-11-12,14___O_F00,14,5566,1542014717.0,7286,2018-11-12 09:25:17-08:00
2018-11-12,14___I_F00,14,5628,1542014717.0,7254,2018-11-12 09:25:17-08:00
2018-11-12,14___I_F00,14,5608,1542014717.0,7254,2018-11-12 09:25:17-08:00
2018-11-12,14___O_F00,14,5609,1542014732.0,7232,2018-11-12 09:25:32-08:00
2018-11-12,14___I_F00,14,5565,1542014732.0,7275,2018-11-12 09:25:32-08:00
2018-11-12,14___O_F00,14,37099,1542014732.0,7272,2018-11-12 09:25:32-08:00
2018-11-12,14___I_F00,14,5605,1542014732.0,7225,2018-11-12 09:25:32-08:00
2018-11-12,14___I_F00,14,5615,1542014732.0,7290,2018-11-12 09:25:32-08:00
2018-11-12,14___I_F00,14,7099,1542014747.0,7272,2018-11-12 09:25:47-08:00
2018-11-12,12___I_F00,12,6879,1542014747.0,8776,2018-11-12 09:25:47-08:00
2018-11-12,12___O_F00,12,4969,1542014762.0,8932,2018-11-12 09:26:02-08:00
2018-11-12,14___O_F00,14,5562,1542014777.0,7286,2018-11-12 09:26:17-08:00
2018-11-12,14___I_F00,14,5601,1542014792.0,7254,2018-11-12 09:26:32-08:00
2018-11-12,12___I_F00,12,7550,1542014792.0,8766,2018-11-12 09:26:32-08:00
2018-11-12,14___O_F00,14,5598,1542014792.0,7232,2018-11-12 09:26:32-08:00
2018-11-12,14___I_F00,14,5610,1542014792.0,7290,2018-11-12 09:26:32-08:00
2018-11-12,14___O_F00,14,5528,1542014792.0,7250,2018-11-12 09:26:32-08:00
2018-11-12,14___O_F00,14,5619,1542014792.0,7220,2018-11-12 09:26:32-08:00
2018-11-12,14___O_F00,14,5580,1542014792.0,7229,2018-11-12 09:26:32-08:00
2018-11-12,14___I_F00,14,5561,1542014792.0,7275,2018-11-12 09:26:32-08:00
2018-11-12,14___O_F00,14,5543,1542014807.0,7261,2018-11-12 09:26:47-08:00
2018-11-12,14___I_F00,14,5613,1542014807.0,7225,2018-11-12 09:26:47-08:00
2018-11-12,12___I_F00,12,7592,1542014807.0,8776,2018-11-12 09:26:47-08:00
2018-11-12,14___O_F00,14,5573,1542014807.0,7229,2018-11-12 09:26:47-08:00
2018-11-12,12___O_F00,12,7862,1542014822.0,8927,2018-11-12 09:27:02-08:00
2018-11-12,12___I_F00,12,4664,1542014838.0,8705,2018-11-12 09:27:18-08:00
2018-11-12,12___O_F00,12,4972,1542014838.0,8909,2018-11-12 09:27:18-08:00
2018-11-12,14___O_F00,14,5558,1542014838.0,7283,2018-11-12 09:27:18-08:00
2018-11-12,14___I_F00,14,5596,1542014853.0,7225,2018-11-12 09:27:33-08:00
2018-11-12,14___O_F00,14,5625,1542014853.0,7229,2018-11-12 09:27:33-08:00
